CustomerId,Surname,CreditScore,Geography,Gender,Age,AgeBand,Tenure,ContractType,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,PaymentMethod,MonthlyCharges,AnnualRevenueAtRisk,ChurnStatus,Exited
15807663,McGregor,667,France,Male,43,30-44,8,Two year,190227.46,1,1,0,97508.04,Credit card,121.79,1461.48,Churned,1
15809100,Nucci,548,France,Female,32,30-44,2,Month-to-month,172448.77,1,1,0,188083.77,Credit card,194.6,2335.2,Churned,1
15794916,Pirogov,725,France,Male,41,30-44,7,Two year,113980.21,1,1,1,116704.25,Credit card,126.35,0.0,Retained,0
15614215,Oguejiofor,717,France,Male,53,45-59,6,One year,0.0,2,0,1,97614.87,Electronic check,105.35,0.0,Retained,0
15805449,Ugochukwu,594,France,Male,38,30-44,4,One year,0.0,2,0,0,186884.04,Electronic check,179.74,0.0,Retained,0
15686983,Rohu,678,Germany,Female,25,18-29,10,Two year,76968.12,2,0,1,131501.72,Bank transfer,145.13,0.0,Retained,0
15808017,Cary,545,France,Male,38,30-44,1,Month-to-month,88293.13,2,1,1,24302.95,Credit card,57.5,0.0,Retained,0
15756804,O'Loghlen,636,France,Female,48,45-59,1,Month-to-month,170833.46,1,1,0,110510.28,Credit card,129.72,1556.64,Churned,1
15646810,Quinn,603,Germany,Male,44,30-44,6,One year,108122.39,2,1,0,108488.33,Credit card,130.63,1567.56,Churned,1
15710424,Page,435,France,Male,36,30-44,4,One year,0.0,1,1,1,197015.2,Debit card,176.18,0.0,Retained,0
15799422,Evans,535,France,Female,40,30-44,8,Two year,0.0,1,1,1,27689.77,Debit card,35.07,0.0,Retained,0
15692750,McGregor,629,Germany,Female,45,45-59,7,Two year,129818.39,3,1,0,9217.55,Credit card,63.15,757.8,Churned,1
15794549,Andrews,722,France,Female,35,30-44,2,Month-to-month,163943.89,2,1,1,15068.18,Credit card,61.15,0.0,Retained,0
15803764,Stanley,561,France,Male,28,18-29,7,Two year,0.0,2,1,0,7797.01,Debit card,30.5,0.0,Retained,0
15674840,Chiazagomekpere,645,France,Female,38,30-44,5,One year,101430.3,2,0,1,4400.32,Bank transfer,42.88,0.0,Retained,0
15653762,Chidiebele,501,France,Female,39,30-44,9,Two year,117301.66,1,0,0,182025.95,Bank transfer,181.28,0.0,Retained,0
15581229,Gregory,502,Germany,Female,32,30-44,1,Month-to-month,173340.83,1,0,1,122763.95,Bank transfer,140.3,0.0,Retained,0
15800228,Bednall,652,Spain,Female,42,30-44,4,One year,0.0,2,1,1,38152.01,Debit card,55.79,0.0,Retained,0
15656333,Jen,574,France,Female,33,30-44,3,One year,134348.57,1,1,0,63163.99,Credit card,84.79,0.0,Retained,0
15697497,She,518,France,Female,45,45-59,9,Two year,105525.65,2,1,1,73418.29,Credit card,101.01,0.0,Retained,0
15585362,Simmons,749,France,Female,60,60+,6,One year,0.0,1,1,0,17978.68,Debit card,26.98,323.76,Churned,1
15571928,Fraser,679,France,Female,43,30-44,4,One year,0.0,3,1,0,115136.51,Debit card,131.95,1583.4,Churned,1
15785519,May,565,France,Male,36,30-44,6,One year,106192.1,1,1,0,149575.59,Credit card,152.58,0.0,Retained,0
15743007,Seabrook,643,France,Female,45,45-59,4,One year,45144.43,1,1,0,60917.24,Credit card,69.54,834.48,Churned,1
15777211,Herrera,515,France,Male,65,60+,7,Two year,92113.61,1,1,1,142548.33,Credit card,144.61,0.0,Retained,0
15721935,Kincaid,521,France,Male,25,18-29,7,Two year,0.0,2,1,1,157878.67,Debit card,155.57,0.0,Retained,0
15591711,Sleeman,739,Spain,Male,38,30-44,0,Month-to-month,128366.44,1,1,0,12796.43,Credit card,41.92,0.0,Retained,0
15625021,Hung,585,France,Male,42,30-44,2,Month-to-month,0.0,2,1,1,18657.77,Debit card,39.55,0.0,Retained,0
15702968,Artemieva,733,Germany,Male,74,60+,3,One year,106545.53,1,1,1,134589.58,Credit card,140.14,0.0,Retained,0
15600462,Barwell,542,France,Female,43,30-44,8,Two year,145618.37,1,0,1,10350.74,Bank transfer,42.47,0.0,Retained,0
15768104,Wright,788,Spain,Male,37,30-44,8,Two year,141541.25,1,0,0,66013.27,Bank transfer,88.24,0.0,Retained,0
15780140,Bellucci,435,Germany,Male,32,30-44,2,Month-to-month,57017.06,2,1,1,5907.11,Credit card,37.48,0.0,Retained,0
15585255,Moore,577,France,Male,42,30-44,9,Two year,0.0,1,1,0,74077.91,Debit card,73.73,0.0,Retained,0
15772781,Ball,703,France,Female,51,45-59,3,One year,0.0,3,1,1,77294.56,Debit card,100.41,1204.92,Churned,1
15669987,Sung,728,Germany,Female,35,30-44,8,Two year,125884.95,2,1,0,54359.02,Credit card,88.18,1058.16,Churned,1
15697000,Mello,728,Germany,Male,32,30-44,5,One year,61825.5,1,1,1,156124.93,Credit card,151.38,0.0,Retained,0
15733119,Mistry,718,France,Male,35,30-44,8,Two year,0.0,2,1,0,94820.85,Debit card,103.02,0.0,Retained,0
15782390,T'ien,621,France,Female,40,30-44,6,One year,0.0,1,1,0,155155.25,Debit card,141.3,0.0,Retained,0
15654700,Fallaci,523,France,Female,40,30-44,2,Month-to-month,102967.41,1,1,0,128702.1,Credit card,134.7,1616.4,Churned,1
15632210,Hill,657,Germany,Male,25,18-29,2,Month-to-month,171770.55,1,1,0,22745.5,Credit card,56.72,0.0,Retained,0
15642041,Burns,727,Germany,Male,40,30-44,1,Month-to-month,93051.64,2,1,0,71865.31,Credit card,97.85,1174.2,Churned,1
15709737,Hunter,643,France,Male,36,30-44,7,Two year,161064.64,2,0,1,84294.82,Bank transfer,118.41,0.0,Retained,0
15792388,Li,645,France,Female,48,45-59,7,Two year,90612.34,1,1,1,149139.13,Credit card,149.87,0.0,Retained,0
15786014,Ku,568,France,Male,28,18-29,5,One year,145105.64,2,1,0,185489.11,Credit card,200.34,0.0,Retained,0
15794580,Ch'en,599,France,Male,58,45-59,4,One year,0.0,1,0,0,176407.15,Electronic check,159.01,1908.12,Churned,1
15675964,Chukwukadibia,672,France,Female,45,45-59,9,Two year,0.0,1,1,1,92027.69,Debit card,88.69,1064.28,Churned,1
15814275,Zikoranachidimma,685,France,Male,33,30-44,6,One year,174912.72,1,1,1,43932.54,Credit card,74.85,0.0,Retained,0
15724848,Oluchukwu,516,France,Female,46,45-59,1,Month-to-month,104947.72,1,1,0,115789.25,Credit card,124.23,1490.76,Churned,1
15754713,Rivera,685,Spain,Male,31,30-44,10,Two year,135213.71,1,1,1,125777.28,Credit card,137.1,0.0,Retained,0
15693814,Niu,806,Spain,Male,25,18-29,7,Two year,0.0,2,1,0,18461.9,Debit card,39.38,0.0,Retained,0
15599660,Bennett,604,France,Male,36,30-44,6,One year,116229.85,2,1,1,79633.38,Credit card,107.8,0.0,Retained,0
15746490,Wollstonecraft,648,Spain,Female,53,45-59,6,One year,111201.41,1,1,1,121542.29,Credit card,129.97,0.0,Retained,0
15566091,Thomsen,545,Spain,Female,32,30-44,4,One year,0.0,1,1,0,94739.2,Debit card,90.95,0.0,Retained,0
15655961,Palermo,756,Germany,Male,27,18-29,1,Month-to-month,131899.0,1,1,0,93302.29,Credit card,109.54,0.0,Retained,0
15710404,Chinwendu,569,France,Male,35,30-44,10,Two year,124525.52,1,1,1,193793.78,Credit card,192.17,0.0,Retained,0
15775625,McKenzie,596,France,Male,47,45-59,6,One year,0.0,1,1,0,74835.65,Debit card,74.36,0.0,Retained,0
15792328,James,475,France,Male,39,30-44,6,One year,0.0,1,1,1,56999.9,Debit card,59.5,714.0,Churned,1
15719856,Lamb,646,France,Female,45,45-59,3,One year,47134.75,1,1,1,57236.44,Credit card,66.77,0.0,Retained,0
15593773,Olejuru,784,Spain,Male,35,30-44,3,One year,0.0,2,0,0,81483.64,Electronic check,91.9,0.0,Retained,0
15733114,Hay,552,Spain,Male,45,45-59,9,Two year,0.0,2,1,0,26752.56,Debit card,46.29,0.0,Retained,0
15797748,Lu,729,France,Male,44,30-44,5,One year,0.0,2,0,1,9200.54,Electronic check,31.67,0.0,Retained,0
15743411,Chiawuotu,609,Spain,Male,61,60+,1,Month-to-month,0.0,1,1,0,22447.85,Debit card,30.71,368.52,Churned,1
15753337,Yeates,555,France,Male,51,45-59,5,One year,0.0,3,1,0,189122.89,Debit card,193.6,2323.2,Churned,1
15601026,Gallagher,572,Germany,Female,19,18-29,1,Month-to-month,138657.08,1,1,1,16161.82,Credit card,46.27,0.0,Retained,0
15658485,Heath,785,France,Female,34,30-44,9,Two year,70302.48,1,1,1,68600.36,Credit card,79.71,0.0,Retained,0
15636731,Ts'ai,714,Germany,Female,36,30-44,1,Month-to-month,101609.01,2,1,1,447.73,Credit card,39.61,0.0,Retained,0
15628303,Thurgood,738,Spain,Male,35,30-44,3,One year,0.0,1,1,1,15650.73,Debit card,25.04,0.0,Retained,0
15633461,Pai,639,Germany,Male,38,30-44,5,One year,130170.82,1,1,1,149599.62,Credit card,156.19,0.0,Retained,0
15677135,Lorenzo,520,Germany,Male,61,60+,8,Two year,133802.29,2,1,1,90304.01,Credit card,119.32,0.0,Retained,0
15590876,Knupp,764,France,Female,24,18-29,7,Two year,106234.02,1,0,0,115676.38,Bank transfer,124.33,0.0,Retained,0
15790782,Baryshnikov,661,Spain,Male,39,30-44,6,One year,132628.98,1,0,0,38812.67,Bank transfer,64.24,0.0,Retained,0
15700476,Azubuike,564,Germany,Male,41,30-44,9,Two year,103522.75,2,1,1,34338.21,Credit card,68.14,0.0,Retained,0
15634141,Shephard,708,Germany,Female,42,30-44,8,Two year,192390.52,2,1,0,823.36,Credit card,53.54,0.0,Retained,0
15737795,Scott,512,Spain,Male,36,30-44,1,Month-to-month,0.0,1,0,1,135482.26,Electronic check,124.9,1498.8,Churned,1
15790299,Williamson,592,Spain,Male,37,30-44,9,Two year,0.0,3,1,1,10656.89,Debit card,44.88,0.0,Retained,0
15675316,Avdeeva,619,France,Female,38,30-44,3,One year,0.0,2,0,1,116467.35,Electronic check,121.06,0.0,Retained,0
15613630,Tang,775,France,Male,52,45-59,8,Two year,109922.61,1,1,1,96823.32,Credit card,109.17,1310.04,Churned,1
15662100,Hsu,850,Germany,Female,44,30-44,5,One year,128605.32,1,0,1,171096.2,Bank transfer,173.87,0.0,Retained,0
15668032,Buchanan,577,France,Female,37,30-44,4,One year,0.0,1,1,1,79881.39,Debit card,78.57,0.0,Retained,0
15599289,Yeh,724,France,Female,37,30-44,10,Two year,68598.56,1,1,0,157862.82,Credit card,153.84,0.0,Retained,0
15754084,Palazzi,710,Spain,Male,35,30-44,1,Month-to-month,106518.52,1,1,1,127951.81,Credit card,134.6,0.0,Retained,0
15676521,Y?an,696,France,Female,31,30-44,8,Two year,0.0,2,0,0,191074.11,Electronic check,183.23,0.0,Retained,0
15804586,Lin,376,France,Female,46,45-59,6,One year,0.0,1,1,0,157333.69,Debit card,143.11,1717.32,Churned,1
15781465,Schofield,675,Germany,Female,29,18-29,8,Two year,121326.42,1,1,0,133457.52,Credit card,141.41,0.0,Retained,0
15729362,Lombardi,745,France,Male,36,30-44,8,Two year,67226.37,1,1,0,130789.6,Credit card,131.08,0.0,Retained,0
15709295,Wall,697,Spain,Female,25,18-29,5,One year,82931.85,2,1,1,128373.88,Credit card,143.42,0.0,Retained,0
15745324,Milani,599,Spain,Female,39,30-44,4,One year,0.0,1,1,0,194273.2,Debit card,173.89,2086.68,Churned,1
15741336,Ejimofor,715,France,Female,38,30-44,5,One year,118590.41,1,1,1,5684.17,Credit card,34.53,414.36,Churned,1
15783659,Blackburn,659,France,Male,67,60+,4,One year,145981.87,1,1,1,131043.2,Credit card,143.1,0.0,Retained,0
15620981,Wickham,684,France,Female,48,45-59,3,One year,73309.38,1,0,0,21228.34,Bank transfer,40.69,488.28,Churned,1
15630328,Bird,635,France,Female,48,45-59,8,Two year,130796.33,2,1,1,43250.3,Credit card,79.66,0.0,Retained,0
15785899,Ch'en,789,Germany,Male,33,30-44,8,Two year,151607.56,1,1,0,4389.4,Credit card,38.4,0.0,Retained,0
15606149,Wood,571,Germany,Female,66,60+,9,Two year,111577.01,1,0,1,189271.9,Bank transfer,186.46,0.0,Retained,0
15671139,Brizendine,694,Spain,Male,39,30-44,0,Month-to-month,107042.74,1,1,1,102284.2,Credit card,113.29,0.0,Retained,0
15660429,Ch'in,665,Spain,Female,42,30-44,2,Month-to-month,156371.61,2,0,1,156774.94,Bank transfer,178.1,2137.2,Churned,1
15571002,Yusupov,706,France,Female,44,30-44,4,One year,129605.99,1,0,0,69865.49,Bank transfer,89.66,0.0,Retained,0
15631681,Jibunoh,807,Spain,Female,43,30-44,0,Month-to-month,0.0,2,0,1,85523.24,Electronic check,95.27,0.0,Retained,0
15731522,Ts'ui,771,Spain,Female,67,60+,8,Two year,0.0,2,1,1,51219.8,Debit card,66.68,0.0,Retained,0
15619529,Ndukaku,531,Spain,Male,27,18-29,8,Two year,132576.25,1,0,0,7222.92,Bank transfer,37.91,0.0,Retained,0
15628034,Wilder,629,France,Female,37,30-44,6,One year,129101.3,1,1,1,23971.33,Credit card,51.34,0.0,Retained,0
15686164,Maclean,850,Germany,Female,31,30-44,1,Month-to-month,108822.4,1,1,1,132173.31,Credit card,138.47,0.0,Retained,0
15582797,Ch'iu,685,Spain,Male,35,30-44,4,One year,137948.51,1,1,0,113639.64,Credit card,127.39,0.0,Retained,0
15753831,Cox,642,Spain,Male,32,30-44,7,Two year,100433.8,1,1,1,39768.59,Credit card,60.21,0.0,Retained,0
15731815,Nepean,529,Spain,Male,63,60+,4,One year,96134.11,3,1,0,108732.96,Credit card,141.03,1692.36,Churned,1
15580956,McNess,683,Germany,Female,43,30-44,4,One year,115888.04,1,1,1,117349.19,Credit card,127.17,1526.04,Churned,1
15602084,Coles,663,France,Female,42,30-44,5,One year,124626.07,1,1,1,78004.5,Credit card,95.7,0.0,Retained,0
15589805,Benson,563,France,Female,34,30-44,6,One year,139810.34,1,1,1,152417.79,Credit card,159.99,0.0,Retained,0
15720893,Gilbert,637,Spain,Female,34,30-44,9,Two year,0.0,2,0,0,26057.08,Electronic check,45.71,0.0,Retained,0
15641009,Wilhelm,544,France,Male,37,30-44,3,One year,84496.71,1,0,0,79972.09,Bank transfer,91.32,0.0,Retained,0
15605926,Sinclair,649,Germany,Male,70,60+,9,Two year,116854.71,2,0,1,107125.79,Bank transfer,130.8,0.0,Retained,0
15805955,L?,638,France,Female,48,45-59,10,Two year,138333.03,1,1,1,47679.14,Credit card,72.48,0.0,Retained,0
15801488,Buckner,723,France,Male,25,18-29,3,One year,0.0,2,1,1,134509.47,Debit card,136.09,0.0,Retained,0
15605918,Padovesi,635,Germany,Male,43,30-44,5,One year,78992.75,2,0,0,153265.31,Bank transfer,163.57,0.0,Retained,0
15779711,Gray,750,Spain,Female,38,30-44,7,Two year,97257.41,2,0,1,179883.04,Bank transfer,188.49,0.0,Retained,0
15705620,Lu,730,France,Male,34,30-44,5,One year,122453.37,2,1,0,138882.98,Credit card,158.1,0.0,Retained,0
15685357,Wright,750,Spain,Female,36,30-44,8,Two year,112940.07,1,0,1,9855.81,Bank transfer,37.15,0.0,Retained,0
15570060,Palerma,586,France,Female,43,30-44,8,Two year,132558.26,1,1,0,67046.83,Credit card,87.76,1053.12,Churned,1
15582616,Y?an,520,France,Female,38,30-44,4,One year,0.0,2,1,0,56388.63,Debit card,70.99,0.0,Retained,0
15799515,Wei,652,France,Female,48,45-59,8,Two year,133297.24,1,1,0,77764.37,Credit card,96.8,0.0,Retained,0
15642937,Padovesi,550,France,Female,46,45-59,7,Two year,0.0,2,1,0,130590.35,Debit card,132.83,0.0,Retained,0
15624729,Tsao,594,France,Male,27,18-29,0,Month-to-month,197041.8,1,0,0,151912.49,Bank transfer,168.15,0.0,Retained,0
15566156,Franklin,749,Germany,Female,44,30-44,0,Month-to-month,71497.79,2,0,0,151083.8,Bank transfer,160.63,0.0,Retained,0
15792360,Clark,668,France,Male,32,30-44,7,Two year,0.0,2,1,1,777.37,Debit card,24.65,0.0,Retained,0
15807008,McGregor,614,Germany,Female,35,30-44,6,One year,128100.28,1,0,0,69454.24,Bank transfer,89.09,1069.08,Churned,1
15704770,Pan,773,France,Male,25,18-29,1,Month-to-month,124532.78,2,0,1,11723.57,Bank transfer,52.45,0.0,Retained,0
15756475,Kenniff,551,Germany,Male,31,30-44,9,Two year,82293.82,2,1,1,91565.25,Credit card,112.65,0.0,Retained,0
15655339,Spencer,566,France,Male,36,30-44,1,Month-to-month,142120.91,1,1,0,79616.37,Credit card,99.67,0.0,Retained,0
15613749,Lees,569,Spain,Male,34,30-44,0,Month-to-month,151839.26,1,1,0,102299.81,Credit card,120.03,1440.36,Churned,1
15664521,David,659,Spain,Male,31,30-44,7,Two year,149620.88,2,1,1,104533.51,Credit card,133.55,0.0,Retained,0
15681206,Hsing,722,France,Female,49,45-59,3,One year,168197.66,1,1,0,140765.57,Credit card,154.53,1854.36,Churned,1
15745527,Burke,655,France,Male,37,30-44,5,One year,93147.0,2,1,0,66214.13,Credit card,93.15,0.0,Retained,0
15806926,Watson,615,France,Female,35,30-44,2,Month-to-month,97440.02,2,1,1,139816.1,Credit card,155.13,0.0,Retained,0
15724563,Hawkins,752,Germany,Female,42,30-44,3,One year,65046.08,2,0,1,140139.28,Bank transfer,150.54,0.0,Retained,0
15782899,Ginn,661,Spain,Female,28,18-29,7,Two year,95357.49,1,0,0,102297.15,Bank transfer,111.55,0.0,Retained,0
15623521,Sozonov,838,Spain,Male,43,30-44,9,Two year,123105.88,2,1,0,145765.83,Credit card,163.94,0.0,Retained,0
15810218,Sun,610,Spain,Male,29,18-29,9,Two year,0.0,3,0,1,83912.24,Electronic check,105.93,0.0,Retained,0
15645621,Hunter,811,Spain,Male,44,30-44,3,One year,0.0,2,0,1,78439.73,Electronic check,89.37,0.0,Retained,0
15608114,Manfrin,587,Spain,Male,62,60+,7,Two year,121286.27,1,0,1,6776.92,Bank transfer,35.84,0.0,Retained,0
15659557,Artamonova,811,Germany,Female,28,18-29,4,One year,167738.82,2,1,1,9903.42,Credit card,57.41,0.0,Retained,0
15787772,Hansen,759,France,Female,38,30-44,1,Month-to-month,104091.29,1,0,0,91561.91,Bank transfer,103.92,0.0,Retained,0
15691111,Pai,648,Germany,Female,42,30-44,8,Two year,121980.56,2,1,0,4027.02,Credit card,45.65,0.0,Retained,0
15592089,Larsen,788,France,Female,43,30-44,10,Two year,0.0,2,1,1,116111.51,Debit card,120.76,0.0,Retained,0
15633897,Owen,725,Germany,Male,39,30-44,1,Month-to-month,50880.98,2,1,1,184023.54,Credit card,184.99,0.0,Retained,0
15701301,Murphy,646,France,Female,42,30-44,3,One year,175159.9,2,0,0,67124.48,Bank transfer,106.21,1274.52,Churned,1
15723685,Ekechukwu,601,Germany,Female,26,18-29,7,Two year,105514.69,2,1,0,50070.59,Credit card,81.55,0.0,Retained,0
15701602,Ayers,521,Germany,Male,52,45-59,5,One year,116497.31,3,0,0,53793.1,Bank transfer,98.3,1179.6,Churned,1
15739189,Johnson,561,Spain,Female,33,30-44,6,One year,0.0,2,1,0,45261.47,Debit card,61.72,0.0,Retained,0
15573086,Millar,564,France,Male,42,30-44,7,Two year,99824.45,1,1,1,36721.4,Credit card,57.57,0.0,Retained,0
15569050,Farrell,444,France,Male,45,45-59,6,One year,0.0,1,1,0,130009.85,Debit card,120.34,1444.08,Churned,1
15750765,Sanders,650,Spain,Male,71,60+,0,Month-to-month,0.0,1,1,1,175380.77,Debit card,158.15,0.0,Retained,0
15799811,Herrera,724,France,Male,40,30-44,10,Two year,0.0,1,1,0,127847.25,Debit card,118.54,1422.48,Churned,1
15698442,Eberechukwu,719,Spain,Male,35,30-44,3,One year,122964.88,1,1,1,138231.7,Credit card,145.64,0.0,Retained,0
15655274,Bardin,548,France,Female,29,18-29,4,One year,0.0,2,0,1,48673.18,Electronic check,64.56,0.0,Retained,0
15603594,Nwankwo,635,Spain,Male,24,18-29,4,One year,0.0,2,1,1,70668.77,Debit card,82.89,0.0,Retained,0
15585961,Talbot,496,Spain,Female,43,30-44,3,One year,0.0,2,0,1,199505.53,Electronic check,190.25,0.0,Retained,0
15686936,McGregor,676,France,Female,37,30-44,5,One year,89634.69,1,1,1,169583.18,Credit card,166.76,2001.12,Churned,1
15770424,Onyeorulu,541,Germany,Male,40,30-44,7,Two year,95710.11,2,1,0,49063.42,Credit card,79.24,0.0,Retained,0
15587451,Goold,778,Germany,Male,41,30-44,7,Two year,139706.31,1,1,0,63337.19,Credit card,85.74,0.0,Retained,0
15602010,Zikoranaudodimma,850,Germany,Female,45,45-59,5,One year,103909.86,1,1,0,60083.11,Credit card,77.66,931.92,Churned,1
15600583,Garner,633,France,Male,31,30-44,1,Month-to-month,0.0,1,1,0,48606.71,Debit card,52.51,0.0,Retained,0
15654673,Onyinyechukwuka,625,France,Male,49,45-59,6,One year,173434.9,1,1,0,165580.93,Credit card,176.0,2112.0,Churned,1
15717164,Genovese,485,Spain,Male,32,30-44,6,One year,102238.01,2,1,1,194010.12,Credit card,201.01,0.0,Retained,0
15765014,Mai,547,France,Female,48,45-59,1,Month-to-month,179380.74,2,0,1,69263.1,Bank transfer,108.63,0.0,Retained,0
15682639,Marshall,642,France,Male,32,30-44,3,One year,0.0,2,1,1,88698.83,Debit card,97.92,0.0,Retained,0
15729279,Naylor,718,France,Female,25,18-29,4,One year,108691.95,1,1,0,63030.97,Credit card,80.83,0.0,Retained,0
15759805,Pinto,582,France,Female,32,30-44,4,One year,0.0,2,1,0,59668.81,Debit card,73.72,0.0,Retained,0
15767864,Fulton,628,France,Male,33,30-44,6,One year,0.0,2,0,0,184230.23,Electronic check,177.53,0.0,Retained,0
15769948,Palerma,737,Germany,Male,35,30-44,0,Month-to-month,133377.8,1,0,1,64050.19,Bank transfer,85.38,0.0,Retained,0
15686345,McCaffrey,828,Spain,Male,34,30-44,9,Two year,0.0,2,1,1,81853.98,Debit card,92.21,0.0,Retained,0
15688071,Collins,609,Spain,Male,53,45-59,10,Two year,0.0,1,1,1,154642.91,Debit card,140.87,0.0,Retained,0
15681174,Zuev,730,France,Male,39,30-44,1,Month-to-month,116537.6,1,0,0,145679.6,Bank transfer,150.88,0.0,Retained,0
15667521,Crawford,631,France,Female,22,18-29,3,One year,0.0,2,0,0,30781.77,Electronic check,49.65,0.0,Retained,0
15750243,Genovese,830,Spain,Male,40,30-44,4,One year,0.0,2,0,1,81622.52,Electronic check,92.02,0.0,Retained,0
15695475,Maclean,645,France,Male,29,18-29,1,Month-to-month,130131.08,2,0,1,196474.35,Bank transfer,207.25,0.0,Retained,0
15689176,Fabro,663,France,Male,46,45-59,3,One year,0.0,2,0,1,176276.1,Electronic check,170.9,0.0,Retained,0
15652955,Price,678,Spain,Male,30,30-44,0,Month-to-month,0.0,1,1,0,35113.08,Debit card,41.26,0.0,Retained,0
15668958,Chatfield,521,France,Male,30,30-44,2,Month-to-month,107316.09,1,1,0,64299.82,Credit card,81.68,0.0,Retained,0
15631054,Volkova,625,France,Female,24,18-29,1,Month-to-month,0.0,2,1,1,180969.55,Debit card,174.81,0.0,Retained,0
15581479,Archer,523,France,Male,30,30-44,1,Month-to-month,83181.29,1,1,1,138176.78,Credit card,139.62,0.0,Retained,0
15577478,Ch'iu,714,France,Female,72,60+,3,One year,0.0,1,1,1,86733.61,Debit card,84.28,0.0,Retained,0
15780870,McKay,580,Spain,Male,67,60+,3,One year,153946.14,1,1,1,7418.92,Credit card,41.27,0.0,Retained,0
15692317,Craig,722,France,Male,30,30-44,5,One year,0.0,2,1,0,166376.54,Debit card,162.65,0.0,Retained,0
15593969,Abramovich,630,Spain,Female,39,30-44,7,Two year,135483.17,1,1,0,140881.2,Credit card,149.72,1796.64,Churned,1
15570417,Chien,579,France,Male,35,30-44,1,Month-to-month,0.0,2,1,0,4460.2,Debit card,27.72,0.0,Retained,0
15779059,Timms,670,France,Female,38,30-44,4,One year,119624.54,2,1,1,110472.12,Credit card,134.0,0.0,Retained,0
15785980,Williford,588,Spain,Male,34,30-44,6,One year,121132.26,2,1,0,86460.28,Credit card,114.22,0.0,Retained,0
15644200,Hamilton,807,Spain,Female,42,30-44,1,Month-to-month,0.0,1,1,0,16500.66,Debit card,25.75,309.0,Churned,1
15793949,Cheng,726,France,Female,48,45-59,4,One year,0.0,1,1,0,114020.06,Debit card,107.02,1284.24,Churned,1
15645103,Su,812,Germany,Male,25,18-29,5,One year,54817.55,1,1,0,131660.31,Credit card,129.94,0.0,Retained,0
15705860,McKenzie,631,Germany,Male,40,30-44,3,One year,107949.45,1,1,0,52449.62,Credit card,71.9,862.8,Churned,1
15623828,Akobundu,682,France,Male,30,30-44,4,One year,0.0,1,0,1,161465.31,Electronic check,146.55,0.0,Retained,0
15715003,Ko,625,Spain,Female,49,45-59,2,Month-to-month,80816.45,1,1,1,20018.79,Credit card,40.8,0.0,Retained,0
15623471,Marcelo,607,Germany,Male,38,30-44,3,One year,98205.77,1,1,0,176318.27,Credit card,173.66,0.0,Retained,0
15798348,Chukwuebuka,600,Spain,Female,50,45-59,6,One year,94684.27,1,1,1,50488.91,Credit card,68.28,0.0,Retained,0
15743016,MacDonald,602,Spain,Female,22,18-29,7,Two year,141604.76,1,1,0,30379.6,Credit card,58.56,0.0,Retained,0
15769499,Lampungmeiua,545,Spain,Female,74,60+,3,One year,0.0,2,1,1,161326.73,Debit card,158.44,0.0,Retained,0
15798521,Tai,675,Spain,Male,33,30-44,3,One year,0.0,2,1,0,45348.08,Debit card,61.79,0.0,Retained,0
15706534,Enyinnaya,581,France,Female,47,45-59,1,Month-to-month,122949.14,1,0,0,180251.68,Bank transfer,180.65,2167.8,Churned,1
15706186,McKenzie,640,Germany,Male,33,30-44,8,Two year,81677.22,2,0,0,34925.56,Bank transfer,65.36,0.0,Retained,0
15812197,Kline,850,France,Male,38,30-44,7,Two year,80293.98,1,0,0,126555.74,Bank transfer,129.51,0.0,Retained,0
15650933,Ma,490,Spain,Female,48,45-59,8,Two year,155413.06,1,1,0,187921.3,Credit card,191.91,0.0,Retained,0
15692991,Wood,710,Spain,Female,38,30-44,4,One year,0.0,2,1,1,136390.88,Debit card,137.66,0.0,Retained,0
15631189,Riggs,613,Germany,Male,38,30-44,9,Two year,67111.65,1,1,0,78566.64,Credit card,87.54,1050.48,Churned,1
15762198,Capon,812,France,Male,34,30-44,5,One year,103818.43,1,1,1,166038.27,Credit card,165.94,0.0,Retained,0
15699598,Smith,723,France,Female,20,18-29,4,One year,0.0,2,1,1,140385.33,Debit card,140.99,0.0,Retained,0
15692744,Davison,512,France,Male,36,30-44,4,One year,152169.12,2,0,0,38629.3,Bank transfer,79.02,948.24,Churned,1
15688963,Ingram,731,France,Female,52,45-59,10,Two year,0.0,1,1,1,24998.75,Debit card,32.83,393.96,Churned,1
15599131,Dilke,650,Germany,Male,26,18-29,4,One year,214346.96,2,1,0,128815.33,Credit card,163.5,0.0,Retained,0
15680303,Gibson,594,France,Male,57,45-59,6,One year,0.0,1,1,0,19376.56,Debit card,28.15,337.8,Churned,1
15628674,Iadanza,844,France,Male,40,30-44,7,Two year,113348.14,1,1,0,31904.31,Credit card,55.59,667.08,Churned,1
15648075,Hebert,686,Germany,Female,47,45-59,5,One year,170935.94,1,1,0,173179.79,Credit card,181.96,2183.52,Churned,1
15586970,Pinto,695,Germany,Male,52,45-59,8,Two year,103023.26,1,1,1,22485.64,Credit card,46.19,0.0,Retained,0
15625698,Dumetochukwu,624,Spain,Female,23,18-29,6,One year,0.0,2,0,1,196668.51,Electronic check,187.89,0.0,Retained,0
15790497,Ross,503,Spain,Male,37,30-44,6,One year,0.0,2,0,0,136506.86,Electronic check,137.76,0.0,Retained,0
